"series_code","period","value","vintage"
"CPS04000","2008-12",43.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-01",43.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-02",43.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-03",44.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-04",44.2,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-05",44.2,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-06",44.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-07",46.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-08",46.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-09",46.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-10",46.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-11",46.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2009-12",46.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-01",47,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-02",47,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-03",47.2,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-04",47.2,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-05",47.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-06",47.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-07",49,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-08",49.2,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-09",49.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-10",49.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-11",49.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2010-12",49.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-01",49.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-02",49.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-03",50.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-04",50.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-05",50.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-06",50.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-07",52.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-08",52.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-09",52.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-10",52.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-11",52.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2011-12",53.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-01",53.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-02",53.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-03",53.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-04",53.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-05",53.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-06",54.2,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-07",55.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-08",55.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-09",55.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-10",56,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-11",56,"2026-08-26 15:43:40 UTC"
"CPS04000","2012-12",56.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-01",56.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-02",56.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-03",56.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-04",56.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-05",56.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-06",57.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-07",58.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-08",58.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-09",59,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-10",59,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-11",59,"2026-08-26 15:43:40 UTC"
"CPS04000","2013-12",59.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-01",59.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-02",59.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-03",60,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-04",60.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-05",60.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-06",60.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-07",61.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-08",62,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-09",62.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-10",62.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-11",62.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2014-12",62.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-01",62.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-02",62.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-03",63.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-04",63.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-05",63.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-06",63.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-07",65.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-08",65.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-09",66.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-10",66.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-11",66.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2015-12",67,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-01",67,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-02",67,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-03",67.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-04",67.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-05",67.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-06",68.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-07",69.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-08",69.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-09",70,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-10",70,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-11",70,"2026-08-26 15:43:40 UTC"
"CPS04000","2016-12",70.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-01",70.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-02",70.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-03",71.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-04",71.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-05",71.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-06",72,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-07",72.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-08",72.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-09",73.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-10",73.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-11",73.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2017-12",73.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-01",73.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-02",73.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-03",74.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-04",74.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-05",74.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-06",74.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-07",76.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-08",76.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-09",77.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-10",77.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-11",77.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2018-12",77.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-01",77.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-02",77.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-03",78,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-04",78,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-05",78.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-06",78.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-07",80.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-08",80.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-09",81.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-10",81.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-11",81.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2019-12",81.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-01",81.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-02",81.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-03",81.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-04",81.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-05",81.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-06",81.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-07",83.2,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-08",83.2,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-09",83.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-10",83.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-11",83.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2020-12",83.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-01",83.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-02",83.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-03",83.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-04",83.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-05",83.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-06",83.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-07",86.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-08",86.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-09",86.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-10",86.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-11",86.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2021-12",87.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-01",87.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-02",87.2,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-03",87.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-04",87.5,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-05",87.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-06",88.2,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-07",89.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-08",89.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-09",90.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-10",90.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-11",90.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2022-12",90.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-01",90.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-02",90.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-03",91,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-04",91.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-05",91.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-06",91.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-07",94.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-08",94.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-09",95.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-10",95.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-11",95.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2023-12",95.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-01",95.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-02",95.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-03",96.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-04",96.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-05",96.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-06",96.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-07",99.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-08",99.4,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-09",99.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-10",99.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-11",99.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2024-12",100,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-01",100.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-02",100.1,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-03",100.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-04",100.6,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-05",100.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-06",101.2,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-07",103.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-08",103.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-09",104.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-10",104.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-11",104.3,"2026-08-26 15:43:40 UTC"
"CPS04000","2025-12",104.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2026-01",104.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2026-02",104.9,"2026-08-26 15:43:40 UTC"
"CPS04000","2026-03",105.7,"2026-08-26 15:43:40 UTC"
"CPS04000","2026-04",105.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2026-05",106,"2026-08-26 15:43:40 UTC"
"CPS04000","2026-06",106.8,"2026-08-26 15:43:40 UTC"
"CPS04000","2026-07",109.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-01",61.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-02",61.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-03",61.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-04",62.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-05",62.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-06",62.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-07",63,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-08",63.4,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-09",63.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-10",64.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-11",64.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2008-12",64.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-01",65.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-02",65.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-03",66.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-04",66.4,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-05",66.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-06",67.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-07",67.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-08",67.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-09",67.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-10",67.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-11",66.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2009-12",66.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-01",66.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-02",66.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-03",67,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-04",66.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-05",66.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-06",67.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-07",67.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-08",66.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-09",67.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-10",67.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-11",67.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2010-12",67.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-01",67.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-02",67.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-03",67.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-04",67.4,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-05",67.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-06",68.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-07",68.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-08",68.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-09",68.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-10",68.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-11",68.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2011-12",68.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-01",68.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-02",68.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-03",69,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-04",69,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-05",69.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-06",69.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-07",69.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-08",69.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-09",70.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-10",70.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-11",70.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2012-12",70.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-01",70.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-02",70.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-03",71.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-04",71.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-05",71.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-06",72,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-07",72,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-08",72,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-09",72.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-10",73,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-11",73.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2013-12",73.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-01",73.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-02",73.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-03",74.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-04",74.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-05",73.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-06",74.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-07",74.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-08",74.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-09",75,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-10",74.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-11",74.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2014-12",74.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-01",75,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-02",75.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-03",75.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-04",75.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-05",75.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-06",76.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-07",76.4,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-08",76.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-09",77,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-10",77.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-11",77.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2015-12",77.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-01",77.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-02",77.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-03",78.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-04",78.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-05",78.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-06",79.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-07",79.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-08",79.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-09",80.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-10",80.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-11",80,"2026-08-26 15:43:40 UTC"
"CPS05000","2016-12",80.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-01",80.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-02",80.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-03",81,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-04",80.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-05",81,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-06",81.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-07",81.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-08",81.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-09",81.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-10",81.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-11",81.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2017-12",81.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-01",81.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-02",82,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-03",82.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-04",82.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-05",82.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-06",83.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-07",83.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-08",83.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-09",84.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-10",84,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-11",84.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2018-12",84.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-01",84.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-02",84.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-03",85.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-04",85.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-05",85.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-06",86.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-07",86.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-08",86.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-09",86.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-10",86.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-11",86.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2019-12",86.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-01",87,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-02",86.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-03",87.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-04",87.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-05",87.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-06",87.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-07",87.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-08",87.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-09",88.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-10",88.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-11",88.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2020-12",88.4,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-01",88.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-02",88.4,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-03",88.4,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-04",88.4,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-05",88.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-06",88.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-07",88.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-08",89.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-09",89.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-10",89.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-11",89.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2021-12",90.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-01",90.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-02",90.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-03",91,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-04",91.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-05",91.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-06",93,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-07",93.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-08",93.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-09",94.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-10",94.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-11",94.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2022-12",95.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2023-01",96.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2023-02",96.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2023-03",97.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2023-04",97.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2023-05",97,"2026-08-26 15:43:40 UTC"
"CPS05000","2023-06",97.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2023-07",97.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2023-08",97.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2023-09",98.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2023-10",98.5,"2026-08-26 15:43:40 UTC"
